CustomerID,Age,Gender,Tenure,MonthlyCharges,ContractType,InternetService,TotalCharges,TechSupport,Churn
2f84035610deb9378036cb7a5498b885486cf8e0acfde755081b3484bcff8eed,45,Male,13,47.66,Two-Year,Fiber Optic,619.5799999999999,Yes,No
c8c9cad7b920b50f713830b8dc55f59fffbbad98335d9f30e0bca8fab5dfeedd,31,Male,4,41.3,One-Year,,165.2,No,Yes
5e61b431f3823da05836b2139f9a811c3cc078153ba1853b44519879b7d64af4,52,Male,39,116.71,One-Year,Fiber Optic,4551.69,Yes,Yes
b123f95a5578ac2ffb571adb3fd60b023e925128d1ef5bf917a73a8fa3d136a4,51,Female,22,39.72,Two-Year,DSL,873.8399999999999,No,Yes
39e18a493b913441c12fac89a09f24958e5da0ff6f3300c80c5359f36e3223aa,66,Female,36,73.06,Month-to-Month,,2630.16,No,Yes
a5ccb1c538e34663a658b1be28b16455ee5285efb10e6f1d4caba1f69ec9782b,41,Male,39,82.7,Two-Year,DSL,3225.3,Yes,No
9284d61c8c2ba62b951d501629da26c029eb067c27241a0e4e18d98f702c752e,47,Female,27,78.72,Month-to-Month,Fiber Optic,2125.44,Yes,Yes
1bee34b6262a7777362f96e3dd5635764e820f97bab9772f492397774a38d74a,47,Male,11,37.74,Two-Year,Fiber Optic,415.14,Yes,Yes
28ac593455c7f44e49e0e5fb2b130739cd8aed87c15e4d79eb2fc69c47649360,60,Female,18,35.13,Month-to-Month,DSL,632.34,No,Yes
b9dafef03fc90f65d4f9efd71ce73bb7a024381eea09b5f909a977bd0d8d1fa4,44,Female,3,39.49,Two-Year,Fiber Optic,118.47,Yes,Yes
953815689985e39a762284426cd5884050ea56b7001aa332b18d44d8df0ba478,47,Female,22,82.7,Month-to-Month,DSL,1819.4,Yes,Yes
c4ed8e89485d94f74489c8120a6734bb7a9ebdd906328e22a7d89a79be6513cf,51,Male,3,78.99,Month-to-Month,Fiber Optic,236.97,Yes,Yes
4779bc407343d916c5a4f6a996174046419bdd87ce6c609054dc8788b3dfc233,46,Female,23,51.04,One-Year,Fiber Optic,1173.92,Yes,No
b50d427a71ef5f98a1bdd4335b71d381dc6a3e937d899f87b92af24121bb9579,40,Female,5,87.4,Month-to-Month,,437.0,No,Yes
728bf33aab1d32d4dca8fcc6a020d8baeb6b9910104541aa68c2d408154734fc,46,Male,2,103.81,One-Year,,207.62,No,Yes
7e07ae1a0cd3da38f7e619aacacec577992e62944683b47726c201890e98d2a3,55,Female,3,33.74,Month-to-Month,DSL,101.22,Yes,Yes
b312d5fbcfab403a28f259ab3d2b333ae2412727528b63ae3c032be535410ed5,34,Male,0,74.83,One-Year,Fiber Optic,0.0,No,Yes
b5a9ede9a93528be3e12c5665c179c2dc0e2648aa6f1b1650f3715e56dad8bec,46,Female,25,92.04,Month-to-Month,Fiber Optic,2301.0,No,Yes
1a5659493256d9eb296edea686b14dfd94116d21c8ab25ec0ca46a46f617067e,37,Male,26,52.71,Month-to-Month,DSL,1370.46,No,Yes
51054b8a03281fd02034378a5570ae0c970fb1d5d64246e0eb981481c228c108,56,Female,14,57.7,Month-to-Month,,807.8000000000001,No,Yes
85e36899399df701301f6741ffab57962a14326584b6f082ae0e87d90e492fd4,29,Female,3,85.23,Month-to-Month,,255.69,No,Yes
df156e8465ff477c90a1393a0ab5947e448ed696ac0d3ea982480f5c237a29e1,39,Male,1,110.81,Month-to-Month,DSL,110.81,Yes,Yes
73c2e083e4e933fc3ba76abc2bd6aea80c838c172e7db94ea473c9be4e07b2d7,48,Male,0,102.89,Month-to-Month,Fiber Optic,0.0,Yes,Yes
e0e3fcdfb0803ca538910c12042cb6232acb9e3c6db8908524aea6ed560e5334,60,Male,3,82.48,Month-to-Month,DSL,247.44,No,Yes
bff3992c1d4f9aa5a7945023e32989d83c60ae06b21fd37904de6dbfd67694a3,44,Male,44,95.72,Month-to-Month,Fiber Optic,4211.68,No,Yes
2f74d62c5e51079f4e0db990f3a44137f37b268c0f159b661420dbf203df0373,39,Male,5,62.83,One-Year,DSL,314.15,No,Yes
6e8d1a943f129896827384a699a11a6bc83d13ab6b8667763df327c8b2a9b500,63,Female,8,87.69,Two-Year,,701.52,No,Yes
ee1a7173778d6b708b4e532f6b997fcd54053fada5b6315886211257c04aed2d,30,Male,2,71.96,Month-to-Month,,143.92,No,Yes
a8443b1426652157edc23a7c54fb7ad2c7643b5d8c431ceb54bc29341faf7e7c,23,Male,5,47.09,One-Year,Fiber Optic,235.45,Yes,Yes
b064bdba191139689139124101c1c39926326a9b221bd8dfcd603f065c3dc3b8,49,Female,14,93.16,One-Year,Fiber Optic,1304.24,Yes,No
f53f2fb9b99180ea02b1f345b6c862e6bdde16e3b82a6886be0234d09a0e1645,39,Male,18,80.08,Month-to-Month,,1441.44,No,Yes
ffd560d182369b08a8b3ed35cfa5ee3cc50b5b5f093ece3139181709813896c3,34,Female,5,62.28,One-Year,Fiber Optic,311.4,Yes,Yes
21eb478c997305f06e5e0d043d3ec5acc63a85938da69e14f239f34a8348fc54,52,Female,1,112.02,Month-to-Month,DSL,112.02,Yes,Yes
aaf57ee8c549ef3df8a07abf3a0df0f028e402399ad27aaec710c17aa78d408f,47,Female,9,31.88,One-Year,Fiber Optic,286.92,Yes,Yes
5904c93073387f898f4f339094d4bad7043b6440519debb01b2867939661ded2,39,Female,5,58.42,Month-to-Month,,292.1,No,Yes
dae40fcfed8e9ce405c3e0e207ba4781acb0a6a55a527f591b6b2b442f8cbbc5,32,Female,4,35.12,One-Year,Fiber Optic,140.48,Yes,Yes
68e1e435db6ab43fd38ae5df6c6a03b50a5c9c6290f4691e1b670a786c0ebe12,53,Male,64,98.99,One-Year,Fiber Optic,6335.36,No,Yes
e133553ea138da0438f229cc2273c76d2e44c23a1dcc98a8e7a0d1780a3a65cc,51,Male,19,93.19,Month-to-Month,,1770.61,No,Yes
6d094db49a6e224278dd87d28835b66af6d2db257522e22c105b829cf368af98,44,Male,16,59.82,Month-to-Month,,957.12,No,Yes
828bb918957379a792e06807bcd291daf3c1efaa51325f32d2fc7e3280f1b983,63,Female,10,90.81,Two-Year,,908.1,No,Yes
fb335e8fd0f8aed3eb6ffedd7fca08259d3f25bb14066536c978fbc96c4f75fd,34,Male,11,65.63,Month-to-Month,DSL,721.93,No,Yes
4d0198f4905a08812518045d62dd366a485d24e9e070ce9fc9a34abf4e5af6bd,29,Female,15,98.06,One-Year,Fiber Optic,1470.9,Yes,No
b1e92fe0fa7edab2161fa5090a65e065425f6ead93e1152013b1ba77b471494c,38,Female,23,70.88,Two-Year,,1630.2399999999998,No,Yes
3033cf66fa728da7a2940d823aad8118fb40687ebfad1147c313478b2baafe4b,44,Female,24,67.11,One-Year,,1610.64,No,Yes
5538e771949ffec150f6e8260b2e3801236c7373ed62c22a3f82dc0071265cc4,47,Female,3,114.13,One-Year,Fiber Optic,342.39,Yes,Yes
8a8b2d66735ed03d0841027e42d38806eedd8e5bd5da54270f958a55d509091f,42,Male,13,52.58,One-Year,DSL,683.54,Yes,No
ad8fa913d25b3970c6efa8ca504da8ba670ce2a9cf012d399b71924deb483d3f,48,Female,10,40.84,Two-Year,,408.4,No,Yes
6953c2a883537cc80135516935de542987c2cd76f94d8cbf2ad004d7bf4c6195,32,Female,40,82.61,Month-to-Month,,3304.4,No,Yes
b471aeea26820f379ea5ca12029f2788ef4eee3f833e6633e5dd4bccda9e0d3f,59,Male,19,117.24,Month-to-Month,DSL,2227.56,No,Yes
4652614c4d8778e57a970722f142d832798c133a14b1232a92ffe26a0e98919e,44,Male,15,64.01,Month-to-Month,Fiber Optic,960.15,No,Yes
fbb2a73b0bacf3953186a92029e3e9b130373a9ff1449407e6125b3481f4f0ca,56,Female,2,35.58,Two-Year,DSL,71.16,No,Yes
46d4c7c3285e2d04cbf9d55aa79142a277c48372a71c1455971363f2b8f8ed67,48,Female,18,60.54,One-Year,Fiber Optic,1089.72,Yes,No
debc96817a3523d6f3cde58b00abaf6480477744625d0b1f4e406e644ae1763b,49,Female,2,75.53,Month-to-Month,DSL,151.06,No,Yes
e6d3cee8c029277da8d978deb058e43540a640414845b2f1c9ffe75f64f8d8be,50,Female,8,44.57,Two-Year,Fiber Optic,356.56,Yes,Yes
7f5642cd0c851c48e5dfbd492e1cdee9a93cba81b38677376437c6587b3af95e,49,Female,3,89.23,Month-to-Month,Fiber Optic,267.69,Yes,Yes
eef79a6a04f78a54832c8891ed83f4863850ec0a7d9807e9b6ac208d23a1e59c,51,Female,23,119.8,Month-to-Month,Fiber Optic,2755.4,Yes,Yes
084917af148384c1e8396addcec2fca2a9f2c3918cad9676e12cdaad7dc7dfb2,58,Male,4,70.66,One-Year,Fiber Optic,282.64,Yes,Yes
b22eb34537f6f6753da6e0dc05713be0ccc35ef12dae0f6bf19b5206d373af33,46,Male,9,61.93,Month-to-Month,,557.37,No,Yes
835cc509d6d86a3a287de70581b43415aee21309f2dfd9533df5f563f37e3b22,52,Male,45,66.06,Two-Year,DSL,2972.7000000000003,Yes,No
2f1d593cd98cb5bf81eb9d880221122342784ac5fb7f41f2b137006bafc92e39,44,Female,4,40.36,Month-to-Month,DSL,161.44,Yes,Yes
339d9d13edbaa267cb977f39e0a9da194e07c1dc9ec3a2567eec6f45776e3018,59,Female,14,109.49,Two-Year,,1532.86,No,Yes
40a7ae9a07a94bf510c89d41b034787f768cc960e7471746dec613c8c6287c11,38,Female,10,67.33,One-Year,DSL,673.3,Yes,Yes
d6420a4ee44bc345c7bf3a2efbab98e08a4727016df8e8d6bb8375d0a23a8c72,63,Male,0,64.85,Month-to-Month,,0.0,No,Yes
16b30490a644117a249c2018f31f7d29d2848c8bd43956a895f9bcd649f3ff9c,44,Female,31,89.37,Two-Year,,2770.4700000000003,No,Yes
ce7d916f3b5c6edb421222b8e3b4c69f21bcdd5c38bac9e8a2751f55d865b9dc,30,Female,1,69.78,One-Year,Fiber Optic,69.78,Yes,Yes
98964da49d0a98402ed3d2d37b3350cf0aa346f522f8f1feb6b01cd680bc9455,46,Female,12,88.34,Month-to-Month,,1060.08,No,Yes
3658d7fa3c43456f3c9c87db0490e872039516e6375336254560167cc3db2ea2,38,Female,16,35.53,Month-to-Month,DSL,568.48,Yes,Yes
c24cf8d31cf7e596ba052b7ed00f169b1c2bafb941b01e277910a1c8263c3e89,53,Male,19,103.24,Two-Year,Fiber Optic,1961.56,Yes,Yes
51cfe39433c33d8144a4d4663e3834ca238ce78c5e38335c96a9301c5960ac0e,38,Female,23,114.65,Month-to-Month,Fiber Optic,2636.9500000000003,Yes,Yes
0aa598c735f77296910c9b61658e9411d38061dc817b9e35b5ea4867d83f7603,40,Male,5,88.39,Month-to-Month,Fiber Optic,441.95,Yes,Yes
3cb65cad26f0a517866e06dcba59afa4a5eadf832404e0e17c707b928825c144,26,Male,0,115.91,Month-to-Month,,0.0,No,Yes
3837e1aa083f578c9179bdd9e3b2b0ebe980361d800f99637c7b331c29a26e87,40,Female,25,43.63,Month-to-Month,DSL,1090.75,Yes,Yes
759b87b87ba0c0c701d14eb2e6e31560929e93591537818856d079634ee1bb68,20,Female,15,72.97,One-Year,Fiber Optic,1094.55,Yes,No
8590ac062555493444893ec5871609dffedf8cf684d93f7533bc52ffc5611dc8,29,Female,36,84.16,Month-to-Month,Fiber Optic,3029.76,Yes,Yes
38879b6376fbabdc8fbfb85f6b11a296aca6de14093a54881b73528b62848d8c,52,Female,34,82.36,Month-to-Month,Fiber Optic,2800.24,No,Yes
aaf5060b9517ba4f550ee34a7f3ed7b05b6e5100a523d3e0aae05bf4f8f7ec34,52,Female,37,66.13,Month-to-Month,DSL,2446.81,Yes,Yes
dff17949eb4f9ecd9361bb97c38a9404f3d034565e5d4395f073c0c367b5ea0b,49,Female,13,60.43,Month-to-Month,Fiber Optic,785.59,Yes,Yes
fbe10beedf9d29cf53137ba38859ffd1dbe7642cedb7ef0a102a3ab109b47842,35,Female,8,41.41,Two-Year,,331.28,No,Yes
72805ff7c0f210f3aa6e66f3f208974437611c64a2393f4e7edfef47d8e140a7,44,Male,31,65.26,Month-to-Month,DSL,2023.06,Yes,Yes
70d432707ec2478670d5b36a95d5b1000cb9c3ef6ea1fb7be14b060775723d03,44,Male,12,44.64,Two-Year,,535.6800000000001,No,Yes
2c3f699f4b5f7734ed802c0b52f27f670772ddff9d4b875c6d1b7c2f09f728a0,33,Male,4,96.09,Month-to-Month,Fiber Optic,384.36,Yes,Yes
55c8079ac96c6a4f6a94e3460c79e4006d62374cce6e9fc8b281938a3abc7627,60,Male,38,48.79,Month-to-Month,,1854.02,No,Yes
ba9c5622470525f1bbed5f36077631df5089db3ad0d79e9782078a681c0dac09,53,Male,42,35.27,Two-Year,,1481.34,No,Yes
926a7fc32c08e49183ba9969eb0fe284d7572a79934f3da12dcb26458777091d,42,Male,12,79.71,Month-to-Month,DSL,956.52,Yes,Yes
fe50b64954720ccb97ff36a6bd105b6c6018565eea17352a8e1c095204ff4e62,45,Male,1,83.57,One-Year,Fiber Optic,83.57,Yes,Yes
25b7c81e770034aeda70db74af0fb638beca992d2a535641e6313f38b9665016,47,Female,9,108.47,Two-Year,,976.23,No,Yes
c0d2d188feaa1562d9a1ca041b28896773ad5cf55793d9c056a2ece46eb3667a,24,Male,32,81.93,Month-to-Month,Fiber Optic,2621.76,Yes,Yes
40fb7164e459a38813f304e3b45db2b074be149818924e46fdc49cc38a3e4955,42,Female,46,61.09,Month-to-Month,,2810.1400000000003,No,Yes
8c004c94eb689b3765ccb51f03e1aa3392f46c6852196c8602b7ee6fc0c9d7de,38,Male,4,102.27,One-Year,Fiber Optic,409.08,No,Yes
abbb9233cee3e720b2a86acf4ad04e51a670a7e762f301f0fc5b64b8794c30cd,34,Female,1,78.63,Month-to-Month,DSL,78.63,No,Yes
3292bef42975c0ab63a2e9ab72143d6e2658dbd6e81a28cb9cf7618ff906c978,42,Male,41,37.14,Month-to-Month,Fiber Optic,1522.74,Yes,Yes
864995ea35b82212a9a2d456a3f89833f24651c4e5ebc21c18476a9afb065035,62,Male,9,80.93,Month-to-Month,,728.3700000000001,No,Yes
462c39f8e9bbf461369150222f7493055e67079106a1a721824544b113519bf3,51,Female,15,111.72,Month-to-Month,Fiber Optic,1675.8,Yes,Yes
83cf8b609de60036a8277bd0e96135751bbc07eb234256d4b65b893360651bf2,39,Male,68,65.67,One-Year,,4465.56,No,Yes
40510175845988f13f6162ed8526f0b09f73384467fa855e1e79b44a56562a58,50,Male,1,56.67,Month-to-Month,,56.67,No,Yes
